GEOID,asian,black,college_pop,hispanic,housing_pop,hs_pop,lesshs_pop,medianhomevalue,medianincome,medianrent,pop,poverty,renter_occupied,white,year
36061018200,106,1968,784,4384,6655,736,1458,NA,28567,564,6681,2010,6600,1407,2011
36061018300,716,539,4415,1440,8776,514,170,1000001,75481,1634,8845,810,6502,6814,2011
36061018400,424,3233,950,5127,8898,1300,1212,377700,25900,648,8898,2845,8565,1974,2011
36061018500,369,729,2238,317,4242,77,28,859500,80909,1349,4244,251,3327,2955,2011
36061018600,232,3423,538,2034,5541,922,1082,1000001,19446,436,6105,3019,5486,878,2011
36061018700,646,987,4518,1954,9215,421,232,1000001,68542,1611,9373,842,6806,7060,2011
36061018800,98,1334,833,4122,6038,846,1415,422400,31867,797,6197,2274,5772,1481,2011
36061018900,566,4359,2879,4607,11271,962,1201,666900,33482,731,11957,3471,9893,4686,2011
36061019000,320,1893,960,288,2850,173,128,637800,55469,840,2932,725,1786,515,2011
36061019100,643,1137,4919,1143,8794,486,183,820500,88445,1563,9260,1009,5915,6838,2011
36061019200,117,1691,183,2282,3760,544,650,1000001,16197,440,4036,2152,3627,391,2011
36061019300,581,2122,2873,3670,8680,558,538,522200,34537,1057,8882,2831,7361,4583,2011
36061019400,272,2021,308,3846,5660,858,1041,791700,17889,553,6021,2687,5477,1034,2011
36061019500,1009,745,4039,1596,7602,212,260,1000001,88608,1652,7866,1166,5295,5729,2011
36061019600,81,1498,290,2403,3659,292,463,1000000,15625,474,4025,1719,3639,792,2011
36061019701,39,29,255,34,482,8,9,NA,107014,2001,500,96,482,416,2011
36061019702,162,860,756,345,1848,175,41,418400,57083,1044,1859,232,1502,519,2011
36061019800,73,1330,793,240,1883,122,48,446200,70833,1058,1933,152,1025,418,2011
36061019900,2040,568,4052,1124,6896,131,85,872700,57198,1528,9786,1739,5386,6553,2011
36061020000,156,1909,982,400,3103,304,67,1000001,64286,1021,3139,370,1790,551,2011
36061020101,397,102,385,230,905,46,48,834600,57308,1721,2290,227,762,1640,2011
36061020102,0,2358,1292,902,4049,567,452,452700,40140,981,4049,897,3647,1047,2011
36061020300,755,352,718,335,946,35,12,1000001,26406,1434,3761,313,931,2342,2011
36061020500,920,157,1530,574,2329,57,25,689000,105000,1791,4768,59,1971,3204,2011
36061020600,37,1920,465,399,2398,395,488,581800,33483,730,2684,988,2042,315,2011
36061020701,788,126,1920,129,2615,0,47,846200,30456,1432,3081,991,2553,1887,2011
36061020800,595,2564,1260,649,4487,481,409,881900,34802,802,4568,1394,3694,825,2011
36061020901,15,2136,445,1426,3754,771,481,NA,24787,515,3759,1145,3725,641,2011
36061021000,0,6279,1109,1595,7705,696,487,25200,34441,699,7705,1836,6977,574,2011
36061021100,1280,2170,3819,2459,8956,936,588,478200,51825,950,9240,1554,6921,3633,2011
36061021200,216,2951,1171,328,3515,294,198,634600,55591,1054,3814,254,3356,304,2011
36061021303,143,2894,1035,1625,4997,809,857,319200,42767,976,5420,1304,4806,1025,2011
36061021400,136,2438,932,57,2999,307,190,97100,36104,909,2999,455,2943,206,2011
36061021500,47,2253,533,679,3054,487,392,265900,31875,851,3094,920,3003,202,2011
36061021600,434,4195,2009,1435,7615,923,699,900000,39338,942,7779,1857,6661,1950,2011
36061021703,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2011
36061021800,145,4655,1548,753,6738,823,450,626100,40058,1039,6764,1866,5991,1376,2011
36061021900,130,2101,268,3618,5866,590,880,141300,17306,536,5963,2922,5713,981,2011
36061022000,267,3465,1380,1062,5504,877,254,678800,35885,917,5564,1316,4180,1033,2011
36061022102,103,1523,935,180,2333,158,89,555600,51005,881,2344,335,1156,552,2011
36061022200,47,1770,645,275,2557,448,140,781300,32572,854,2629,1016,2166,584,2011
36061022301,293,1135,1058,6304,8026,938,1470,354800,27477,938,8026,2447,7807,2161,2011
36061022302,93,1710,421,2160,3641,481,420,NA,21635,778,3645,1286,3621,740,2011
36061022400,48,4068,625,1858,5917,812,813,398600,20355,568,6107,2551,5480,406,2011
36061022500,157,3480,1745,6384,10183,1498,1384,138400,38205,920,10196,3295,8871,2911,2011
36061022600,24,3193,1024,594,4174,608,305,1000001,37656,904,4252,1243,2891,636,2011
36061022700,220,3640,1587,1373,5750,654,449,1000001,42289,1134,5891,1735,4672,916,2011
36061022800,2,3733,1024,1056,5221,862,667,748300,33863,889,5399,1223,3981,1087,2011
36061022900,61,2995,1004,5944,8481,1174,1584,290000,37018,1042,8615,2288,7816,1939,2011
36061023000,75,6654,1363,2029,9072,1094,1243,1000001,26745,733,9179,2756,8301,1039,2011
36061023100,252,2775,1550,2018,6109,659,850,1000001,38786,969,6145,1155,4817,1634,2011
36061023200,112,6698,731,2436,8557,1204,1117,239400,22932,634,8726,3428,8345,702,2011
36061023300,206,2898,1485,2710,6335,659,557,995000,35278,1074,6358,1119,5593,1817,2011
36061023400,24,3365,1043,1351,5186,564,390,445800,41343,981,5204,963,5039,660,2011
36061023501,112,3907,813,2227,6597,628,876,349200,38158,933,6709,1856,5777,1055,2011
36061023502,0,1522,288,390,1948,340,296,NA,23500,871,1948,718,1948,97,2011
36061023600,37,5465,848,970,6311,628,398,257000,38481,750,6316,1217,4293,203,2011
36061023700,63,2859,1145,3952,7132,784,1022,123700,34925,1067,7155,2239,6691,1609,2011
36061023801,1753,1345,3636,1444,8515,491,216,461900,74109,1811,8773,844,7749,4843,2011
36061023802,250,679,550,414,965,310,441,NA,101691,2001,2626,353,965,1585,2011
36061023900,0,1145,502,1268,2431,203,399,336500,23375,987,2431,647,2097,619,2011
36061024000,8,795,107,444,0,396,489,NA,NA,NA,1376,1088,0,392,2011
36061024100,299,3637,1504,4300,8675,682,1567,384900,43805,949,8702,1506,7669,1263,2011
36061024200,188,1689,295,1599,3284,615,447,NA,21250,521,3461,1192,3243,485,2011
36061024301,4,2021,447,2391,3910,521,889,1000001,27604,926,4222,1425,3709,619,2011
36061024302,126,4445,203,2977,7075,877,1229,1000001,18720,386,7255,3145,7046,1242,2011
36061024500,181,2238,1275,13483,15916,1818,3379,216400,33860,932,15929,4562,15634,3803,2011
36061024700,374,1239,1014,6161,8567,667,1519,463000,35417,982,8567,2719,7595,2658,2011
36061024900,3,372,42,728,967,158,146,57800,31200,816,971,295,931,116,2011
36061025100,73,553,244,2426,2755,536,624,NA,37905,790,3137,790,2755,715,2011
36061025300,458,1656,1456,8966,11614,1411,2729,79600,33975,1034,11643,3062,11047,2513,2011
36061025500,825,366,2136,2592,5260,298,321,590900,39059,1282,5818,1306,5026,2760,2011
36061025700,189,2409,1391,683,4223,403,281,803300,54310,1002,4223,908,3289,1098,2011
36061025900,116,1781,838,1131,3355,412,468,513800,52774,942,3356,962,2510,938,2011
36061026100,131,1236,852,12148,13068,2160,3029,123600,30313,895,13073,4240,12983,2726,2011
36061026300,13,755,1554,7772,9217,1271,1703,168000,26604,1024,9217,3086,9114,2802,2011
36061026500,320,520,2355,4443,7455,680,674,384900,44458,1156,7455,1082,6373,3250,2011
36061026700,41,189,167,931,1595,134,139,NA,37000,1061,2304,512,1583,1530,2011
36061026900,115,770,846,8048,9068,893,1637,337200,27324,928,9304,3090,8749,2912,2011
36061027100,438,496,1209,6803,9493,1159,1549,396600,42178,1112,9551,2844,8834,4616,2011
36061027300,173,132,2988,2123,6426,310,107,453800,70644,1243,6431,685,4975,4636,2011
36061027500,109,231,1508,365,2837,53,52,588300,85139,1488,2837,119,1483,2300,2011
36061027700,30,1181,606,6087,6264,831,1146,NA,27218,929,7335,2342,6264,2290,2011
36061027900,78,1076,2271,8147,11024,962,1739,359300,38994,1085,11024,2812,10788,3971,2011
36061028100,63,97,1372,259,2869,148,20,419600,81563,1555,2908,215,2092,2671,2011
36061028300,138,918,1764,5461,7746,758,864,208300,38502,989,7746,1410,6627,3892,2011
36061028500,427,494,1187,6730,7924,1012,1189,NA,31514,1006,7927,2188,7924,2520,2011
36061028700,132,231,1171,2680,4363,289,646,411700,50816,1165,4366,934,4218,1855,2011
36061029100,74,977,1400,11394,12304,1686,2224,296000,34387,984,12304,3086,11904,2863,2011
36061029300,178,631,1160,8018,9028,1098,2084,NA,34070,973,9028,2156,8883,2287,2011
36061029500,177,347,2787,4621,7769,758,922,358400,59341,1165,7780,1441,7004,3719,2011
36061029700,0,34,0,0,0,17,0,NA,NA,NA,34,0,0,0,2011
36061029900,29,1430,262,3011,4313,445,678,151800,25121,553,4319,1396,4276,1317,2011
36061030300,141,278,1296,1611,3328,287,409,354700,51757,1178,3335,550,3161,1722,2011
36061030700,64,391,1517,1092,3478,113,77,341200,62139,1297,3478,213,2019,2333,2011
36061030900,42,3051,1042,5736,8641,1009,1210,342900,34354,737,8645,2395,8133,1942,2011
36061031100,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2011
36061031703,1100,81,4564,1100,7701,131,97,1000001,188144,2001,7701,427,7514,5347,2011
36061031704,1225,89,3385,528,5573,155,63,764000,149364,2001,5573,218,3251,3800,2011
36061031900,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2011
36081000100,805,364,2436,486,3928,226,40,504700,123929,2001,4300,498,2879,2816,2011
36081000200,630,80,464,2090,3355,446,394,447300,47531,1318,3355,615,1488,1113,2011
36081000400,712,426,504,3162,4773,1035,563,461600,60651,1228,4773,709,1950,1708,2011
36081000600,643,518,279,1981,3457,541,560,401600,49375,1364,3459,423,1823,1084,2011
36081000700,681,92,1923,821,4022,488,130,728700,62031,1450,4026,205,3076,3008,2011
36081000800,463,97,405,2486,3549,790,471,449300,60169,1373,3549,325,1559,1419,2011
36081001000,810,318,408,1893,3569,539,418,510200,56029,1201,3569,357,1616,1221,2011
36081001200,554,228,485,2127,4158,692,491,517500,54821,1228,4158,505,1905,2308,2011
36081001400,448,32,495,2657,4093,626,524,495100,59079,1373,4093,920,2174,1820,2011
36081001600,411,164,305,1948,2958,405,474,433300,49792,1361,2961,821,840,668,2011
36081001800,827,31,572,1864,3103,440,243,432400,48393,1163,3103,649,1370,802,2011
36081001900,181,23,400,306,895,46,75,597900,81731,1650,895,78,602,496,2011
36081002000,301,153,314,918,1596,267,102,423400,55759,1369,1609,195,734,416,2011
36081002200,343,39,311,922,1850,396,168,611900,43269,1126,1855,203,1214,792,2011
36081002400,277,555,298,1288,2473,424,311,403300,78110,1328,2483,96,992,1124,2011
36081002500,380,3154,316,3305,6773,1035,1135,247700,19715,497,6773,2486,6711,2058,2011
36081002600,154,475,383,802,2026,245,111,547100,88304,1060,2035,25,752,798,2011
36081002800,586,327,356,1606,3177,523,449,466400,54398,1228,3177,416,1578,1460,2011
36081003000,497,226,294,628,1640,258,208,442700,76014,1206,1640,17,503,533,2011
36081003100,126,20,190,367,1106,268,105,493800,55184,1268,1110,258,926,795,2011
36081003200,177,152,166,539,1273,106,130,407100,64559,1273,1273,222,548,590,2011
36081003300,999,136,474,640,2128,128,229,505000,58793,1492,2130,635,1825,765,2011
36081003400,359,147,144,1358,2241,469,230,426800,61742,1554,2248,276,716,667,2011
36081003600,900,461,337,1528,3126,714,185,562800,53650,1429,3126,371,2003,615,2011
36081003700,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2011
36081003800,641,54,190,1395,2494,348,453,470300,51063,1319,2499,519,1582,839,2011
36081003900,161,255,186,781,1255,229,308,573400,32277,981,1426,713,1082,854,2011
36081004001,324,204,237,1237,2026,363,308,446900,54675,1245,2050,89,1035,598,2011
36081004002,274,94,110,368,1198,295,121,462500,62674,1194,1198,189,796,560,2011
36081004200,1304,389,411,1656,4269,1010,310,486800,50469,1182,4273,560,2232,1315,2011
36081004300,70,863,121,1032,2284,349,187,102500,13859,459,2301,1200,2206,599,2011
36081004401,1743,332,458,977,3400,545,338,589200,53678,1261,3400,455,1879,597,2011
36081004500,501,203,774,345,2687,282,18,252600,76731,300,2687,291,789,1946,2011
36081004700,417,1275,529,1473,4052,463,696,618400,27014,500,4052,1310,3826,1820,2011
36081005000,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2011
36081005100,713,40,370,346,1897,224,258,565400,37109,1139,1904,557,1434,862,2011
36081005200,1409,224,282,874,2851,414,276,561400,48750,1441,2851,429,1506,492,2011
36081005300,1086,0,1639,810,5085,705,244,602300,58973,1255,5085,647,4150,3292,2011
36081005400,1240,264,547,2425,5508,1173,530,456700,56743,1288,5513,1059,1982,2185,2011
36081005500,89,24,142,765,1124,178,300,1000001,50591,1272,1124,230,1028,550,2011
36081005700,671,148,1024,1481,3784,576,339,717600,47235,1201,3784,466,3274,2259,2011
36081005800,1091,361,801,2429,6119,1360,311,456000,67623,1205,6121,401,2254,2777,2011
36081005900,464,13,1230,963,3754,394,188,628900,57841,1343,3759,685,3174,2885,2011
36081006100,1056,15,1778,1693,5748,762,527,632500,51903,1297,5752,696,5231,3989,2011
36081006201,16,526,776,1356,5476,1187,407,192400,55527,1211,5481,425,1416,4297,2011
36081006202,492,540,758,3107,6889,1136,356,491500,55884,1286,6889,880,3916,4413,2011
36081006300,770,33,1837,947,5156,587,373,659500,47016,1380,5156,928,4853,3998,2011
36081006501,400,144,1374,877,3573,536,177,661800,54802,1370,3573,340,3396,2843,2011
36081006502,366,198,1139,873,3940,363,488,701500,63651,1332,3940,706,2925,3012,2011
36081006900,645,87,1193,1896,4459,438,606,714700,43587,1464,4528,765,3893,3149,2011
36081007100,610,32,1243,1042,3534,492,278,668800,43396,1387,3534,450,2967,2272,2011
36081007300,1153,51,1493,620,4223,474,364,440500,56420,1333,4223,320,3109,2767,2011
36081007500,406,56,1226,868,3637,287,453,337400,44120,1163,3642,1034,3150,2833,2011
36081007700,427,28,295,396,1338,238,53,684900,64844,1306,1347,118,1008,682,2011
36081007900,1064,25,775,1185,3026,259,458,477500,40625,1358,3026,630,2270,1415,2011
36081008100,250,43,164,308,1028,158,126,500000,56507,1484,1030,29,811,423,2011
36081008300,337,358,575,1891,3684,489,517,681500,50259,1316,3695,561,2863,1680,2011
36081008500,26,50,123,558,917,190,147,545500,40625,1424,939,237,831,403,2011
36081008600,275,72,442,631,2496,448,256,462600,66020,1413,2496,134,829,1942,2011
36081008700,0,1594,169,2140,3863,776,588,NA,22383,594,3863,1343,3853,1300,2011
36081008800,306,135,353,1392,3425,811,171,498200,74129,1241,3425,319,600,2299,2011
36081009100,427,89,798,698,2650,226,206,654000,66477,1423,2651,417,1814,1599,2011
36081009400,1353,405,261,664,2841,461,513,468000,50184,1221,2841,459,1645,721,2011
36081009500,572,22,883,614,2858,274,100,707000,57938,1528,2858,295,1952,1785,2011
36081009600,931,562,223,704,3301,767,473,436400,53953,1176,3301,415,1057,888,2011
36081009700,17,7,1297,824,3726,230,255,659700,65221,1566,3726,433,2233,3264,2011
36081009800,935,708,142,139,2529,723,449,561000,54031,1248,2529,351,1485,189,2011
36081009900,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2011
36081010000,655,500,375,778,3326,728,301,433000,80150,1490,3326,79,850,410,2011
36081010100,335,7,809,236,2324,131,165,658100,56393,1292,2324,264,1129,1939,2011
36081010200,429,512,204,807,2742,641,321,448100,51667,1085,2747,398,985,391,2011
36081010300,687,79,1202,694,3704,346,252,866100,48258,1327,3704,523,2445,2622,2011
36081010400,1333,717,348,317,3833,901,718,463600,53581,1259,3833,562,1419,311,2011
36081010500,295,314,712,2163,4470,639,525,638500,39091,1136,4470,859,3874,2801,2011
36081010600,916,394,327,771,2928,643,539,497400,51792,1224,2952,587,1269,484,2011
36081010701,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2011
36081010800,1282,175,307,678,3115,753,411,474500,52361,1302,3123,388,1561,695,2011
36081011000,1511,249,340,982,3264,756,348,450300,49375,1290,3277,317,1251,817,2011
36081011100,331,52,933,537,3014,378,131,622700,78125,1420,3014,281,1418,2381,2011
36081011200,1479,39,337,274,2287,458,210,580800,44837,1347,2307,294,1271,380,2011
36081011300,462,26,1144,1488,5068,818,462,573800,57425,1364,5076,805,3282,3938,2011
36081011400,87,57,226,736,945,214,110,444700,60699,1118,950,207,485,416,2011
36081011500,363,36,730,636,2727,506,312,550200,54510,1365,2727,552,2098,1858,2011
36081011600,712,71,80,597,1959,384,210,468400,43250,1359,1959,236,926,596,2011
36081011700,425,123,1482,634,3627,332,75,656600,64310,1377,3627,543,2750,2846,2011
36081011800,938,325,281,727,2715,615,506,484000,62443,1364,2715,332,1153,546,2011
36081011900,216,8,474,304,1802,219,138,602600,47604,1213,1802,401,1189,1345,2011
36081012000,1001,259,363,822,2690,655,217,519700,72237,1514,2690,395,648,462,2011
36081012100,63,121,767,635,2136,248,106,805400,53527,1548,2137,221,1338,1692,2011
36081012200,955,271,342,907,2595,316,561,442900,43750,1235,2595,432,1513,485,2011
36081012301,244,34,906,515,2905,293,162,622100,65379,1358,2905,349,1676,2507,2011
36081012400,876,144,384,866,2816,592,263,537200,57316,1275,2816,526,1416,831,2011
36081012500,133,55,698,584,2049,234,162,658600,56154,1483,2049,205,1515,1517,2011
36081012601,628,304,306,1424,2712,572,330,409800,54805,1229,2712,234,1292,594,2011
36081012602,207,248,97,1444,2318,527,359,473300,53155,1168,2318,210,915,1187,2011
36081012800,114,369,346,1069,1993,465,121,498000,59659,1013,1993,253,940,837,2011
36081013000,262,25,403,642,1709,252,120,583600,82083,1199,1726,71,834,1039,2011
36081013200,195,347,325,569,1691,336,12,608500,56012,1312,1700,272,869,855,2011
36081013400,538,378,1952,1285,4967,638,157,243700,57641,1176,5030,395,3304,3248,2011
36081013500,123,0,306,166,1826,319,119,674900,59136,1361,1826,154,544,1663,2011
36081013600,219,134,463,543,1800,225,40,262000,41875,1119,1800,365,1086,1215,2011
36081013700,120,0,412,105,1361,233,28,684700,58409,1193,1361,40,764,1212,2011
36081013800,696,263,827,1339,3860,427,204,292300,52439,1187,3872,565,2416,2089,2011
36081014000,1067,138,842,1018,3565,453,119,462500,58393,1298,3575,490,2414,1629,2011
36081014100,199,71,414,295,1665,194,153,747200,48947,1204,1665,259,1476,1250,2011
36081014201,1410,511,385,2519,4865,864,887,495500,55188,1254,4865,732,2554,1712,2011
36081014202,687,397,381,1278,2312,401,475,544900,49496,1178,2627,267,1381,852,2011
36081014300,434,103,776,1065,3998,551,292,798300,53208,1265,3998,652,3166,2990,2011
36081014400,565,282,185,671,1794,273,311,678600,53861,1197,1794,390,1248,431,2011
36081014500,123,124,796,316,2003,295,82,626600,55435,1442,2003,110,1551,1606,2011
36081014700,199,0,1000,606,2712,345,106,741500,54107,1329,2717,130,2111,2203,2011
36081014800,1381,360,352,383,2547,420,478,583300,55653,1442,2547,715,932,164,2011
36081014900,170,10,655,937,2178,218,235,567500,47782,1222,2178,340,1770,1818,2011
36081015000,824,452,294,490,2586,537,359,445600,64167,1177,2586,372,713,568,2011
36081015100,522,3,739,755,2908,386,231,635200,59384,1229,2911,179,1733,2105,2011
36081015200,517,747,225,481,3040,574,567,433800,51442,1533,3040,417,1744,314,2011
36081015300,479,31,592,324,1928,302,122,657700,57868,1229,1956,236,1331,1137,2011
36081015400,376,358,314,467,2027,394,299,477100,66417,1248,2028,199,795,195,2011
36081015500,292,42,611,457,2036,248,165,836800,63611,1410,2036,320,1547,1617,2011
36081015600,1234,414,446,327,3138,698,373,509400,54861,1283,3138,651,1392,404,2011
36081015700,521,45,439,562,1490,156,191,NA,36552,1263,1490,354,1469,612,2011
36081015801,851,1145,112,884,3276,925,283,398000,48125,1145,3284,341,1329,390,2011
36081015802,1703,442,532,478,4320,939,690,482100,60743,1273,4320,281,1934,264,2011
36081015900,772,13,932,1238,4659,737,449,614300,43876,1344,4659,635,4018,3700,2011
36081016100,506,222,474,926,2413,626,279,708300,51635,1277,2417,495,1543,1306,2011
36081016300,402,1263,306,1861,4052,579,463,677700,29205,585,4052,1075,3682,1612,2011
36081016400,900,1360,279,364,3673,1013,558,437300,51058,1320,3684,695,1049,89,2011
36081016600,1058,738,407,1297,4060,773,758,479400,54494,1330,4063,793,1854,843,2011
36081016800,534,624,247,612,3019,661,444,434500,58511,1161,3031,215,393,331,2011
36081016900,1719,25,1572,1065,5202,550,675,598800,63180,1184,5202,465,3399,3042,2011
36081017000,650,957,60,97,2222,752,284,488300,48667,1146,2227,278,728,41,2011
36081017100,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2011
36081017200,359,1037,246,310,2021,439,330,408800,58500,1314,2021,348,260,208,2011
36081017400,250,1300,263,432,2714,661,251,419500,65719,1088,2731,437,869,139,2011
36081017600,124,1179,192,228,1987,439,200,410500,61179,1137,1989,218,580,201,2011
36081017800,40,1473,240,367,2226,524,145,419000,50893,1068,2226,460,728,69,2011
